,Vendor Code,Company,County,City,Zip,Vendor_Address,lat,lon,geometry
142,56965,WOODS MAINTENANCE SERVICES INC,In LA County,NORTH HOLLYWOOD,91605,"7250  COLDWATER CANYON AVE, NORTH HOLLYWOOD, CA, 91605",34.2021082,-118.4136915,POINT (-118.4136915 34.2021082)
143,56965,WOODS MAINTENANCE SERVICES INC,In LA County,NORTH HOLLYWOOD,91605,"7250  COLDWATER CANYON AVE, NORTH HOLLYWOOD, CA, 91605",34.2021082,-118.4136915,POINT (-118.4136915 34.2021082)
144,173924,ALLIANCE FOR COMMUNITY EMPOWERMENT,In LA County,CANOGA PARK,91303,"7227  OWENSMOUTH AVE, CANOGA PARK, CA, 91303",34.2015621,-118.6016671,POINT (-118.6016671 34.2015621)
145,177303,"LA VERNE POWER EQUIPMENT, INC.",In LA County,LA VERNE,91750,"720  ARROW HWY, LA VERNE, CA, 91750",34.091598,-117.760539,POINT (-117.760539 34.091598)
146,120288,"SIMPSON & SIMPSON MANAGEMENT CONSULTING, INC",In LA County,ALHAMBRA,91803,"718  S. DATE AVE., ALHAMBRA, CA, 91803",,,POINT (NaN NaN)
147,120288,"SIMPSON & SIMPSON MANAGEMENT CONSULTING, INC",In LA County,ALHAMBRA,91803,"718  S DATE AVE , ALHAMBRA, CA, 91803",,,POINT (NaN NaN)
148,60682,CONVERSE PROFESSIONAL GROUP,In LA County,MONROVIA,91016,"717  S  MYRTLE AVENUE, MONROVIA, CA, 91016",34.1446374,-118.0010437,POINT (-118.0010437 34.1446374)
149,165571,"HONGJOO KIM LANDSCAPE ARCHITECTS, INC.",In LA County,LOS ANGELES,90015,"714  WEST OLYMPIC BLVD, LOS ANGELES, CA, 90015",34.0440948,-118.26335,POINT (-118.26335 34.0440948)
150,165571,"HONGJOO KIM LANDSCAPE ARCHITECTS, INC.",In LA County,LOS ANGELES,90015,"714  W OLYMPIC BLVD, LOS ANGELES, CA, 90015",34.0440948,-118.26335,POINT (-118.26335 34.0440948)
151,165571,"HONGJOO KIM LANDSCAPE ARCHITECTS, INC.",In LA County,LOS ANGELES,90015,"714  W OLYMPIC BLVD, LOS ANGELES, CA, 90015",34.0440948,-118.26335,POINT (-118.26335 34.0440948)
152,207065,SAMUEL E GORDON JR,In LA County,LOS ANGELES,90011,"708  E 53RD ST, LOS ANGELES, CA, 90011",33.9940776,-118.2628262,POINT (-118.2628262 33.9940776)
153,129509,MEDG INTERNATIONAL INC,In LA County,GLENDALE,91201,"701  SONORA AVE, GLENDALE, CA, 91201",34.163099,-118.291421,POINT (-118.291421 34.163099)
154,109817,"LEE ANDREWS GROUP, INC",In LA County,LOS ANGELES,90017,"700  S FLOWER ST , LOS ANGELES, CA, 90017",34.0481796,-118.258832,POINT (-118.258832 34.0481796)
155,105081,COUNCIL FOR WATERSHED HEALTH,In LA County,LOS ANGELES,90012,"700  N. ALAMEDA ST., LOS ANGELES, CA, 90012",34.055704,-118.237482,POINT (-118.237482 34.055704)
156,510739,MCM INTEGRATED SYSTEMS,In LA County,VAN NUYS,91406,"6961  HAYVENHURST AVE, VAN NUYS, CA, 91406",,,POINT (NaN NaN)
157,503235,OPTIMIST BOYS' HOME AND RANCH INC,In LA County,LOS ANGELES,90042,"6957  N FIGUEROA ST, LOS ANGELES, CA, 90042",34.1285308,-118.1877034,POINT (-118.1877034 34.1285308)
158,503235,OPTIMIST BOYS' HOME AND RANCH INC,In LA County,LOS ANGELES,90042,"6957  N FIGUEROA ST, LOS ANGELES, CA, 90042",34.1285308,-118.1877034,POINT (-118.1877034 34.1285308)
159,503235,OPTIMIST BOYS' HOME AND RANCH INC,In LA County,LOS ANGELES,90042,"6957  N FIGUEROA ST, LOS ANGELES, CA, 90042",34.1285308,-118.1877034,POINT (-118.1877034 34.1285308)
160,173924,ALLIANCE FOR COMMUNITY EMPOWERMENT,In LA County,CANOGA PARK,91303,"6925  CANOGA AVE, CANOGA PARK, CA, 91303",34.1960865,-118.5975758,POINT (-118.5975758 34.1960865)
161,508563,AAA RUBBISH INC,In LA County,BELL GARDENS CA,90201,"6920  FOSTER BRIDGE BLVD, BELL GARDENS CA, CA, 90201",33.9679335,-118.1377819,POINT (-118.1377819 33.9679335)
162,148659,HEALTHCARE STAFFING PROFESSIONALS INC,In LA County,RESEDA,91335,"6914  CANBY AVENUE, RESEDA, CA, 91335",34.1958799,-118.5346251,POINT (-118.5346251 34.1958799)
163,169786,GREEN BUILDING CORPORATION,In LA County,N HOLLYWOOD,91605,"6913  ALCOVE AVE, N HOLLYWOOD, CA, 91605",34.1970825,-118.4127165,POINT (-118.4127165 34.1970825)
164,156188,GREEN TRANSLATIONS,In LA County,LAKE BALBOA,91406,"6907  RUBIO AVE, LAKE BALBOA, CA, 91406",34.195991,-118.4958714,POINT (-118.4958714 34.195991)
165,152509,YAKAR,In LA County,COVINA,91723,"689  E SAN BERNARDINO RD, COVINA, CA, 91723",34.0902142,-117.8899725,POINT (-117.8899725 34.0902142)
166,114452,STERLING VAN LINES,In LA County,BELL GARDENS,90201,"6850  SUVA ST, BELL GARDENS, CA, 90201",33.966562,-118.1395956,POINT (-118.1395956 33.966562)
167,507051,HUMAN SERVICES ASSOCIATION,In LA County,BELL GARDENS,90201,"6800  FLORENCE AVE., BELL GARDENS, CA, 90201",33.9622514,-118.1468488,POINT (-118.1468488 33.9622514)
168,192028,"MODERN TIMES, INC",In LA County,PASADENA,91101,"680  E COLORADO BLVD, PASADENA, CA, 91101",34.1450951,-118.1364248,POINT (-118.1364248 34.1450951)
169,171667,CALCOMP GRAPHIC SOLUTIONS,Outside of LA County,CYPRESS,90630,"6703  INTERNATIONAL AVE., CYPRESS, CA, 90630",33.8052379,-118.0155535,POINT (-118.0155535 33.8052379)
170,169346,"ADAPTCONN, INC.",In LA County,WEST HILLS,91307,"6700  FALLBROOK AVENUE , WEST HILLS, CA, 91307",,,POINT (NaN NaN)
171,119327,EMOTIONAL HEALTH ASSOCIATION,In LA County,CULVER CITY,90230,"6666  GREEN VALLEY CIRCLE, CULVER CITY, CA, 90230",33.9788736,-118.3854052,POINT (-118.3854052 33.9788736)
172,169691,GC GREEN INCORPORATED,Outside of LA County,ESCONDIDO,92029,"665  OPPER ST, ESCONDIDO, CA, 92029",33.1300415,-117.1265553,POINT (-117.1265553 33.1300415)
173,172553,THE CENTER IN HOLLYWOOD,In LA County,LOS ANGELES,90028,"6636  SELMA AVE, LOS ANGELES, CA, 90028",34.0996182,-118.3352977,POINT (-118.3352977 34.0996182)
174,196241,"GO2ZERO STRATEGIES, LLC",In LA County,IRWINDALE,91702,"6625  N CALLE EVA MIRANDA , IRWINDALE, CA, 91702",34.1333504,-117.9318602,POINT (-117.9318602 34.1333504)
175,510868,JVS SOCAL,In LA County,LOS ANGELES,90048,"6505  WILSHIRE BLVD, LOS ANGELES, CA, 90048",34.0640163,-118.3698827,POINT (-118.3698827 34.0640163)
176,199953,INGLEWOOD WRAPPING ARMS AROUND THE COMMUNITY,In LA County,INGLEWOOD,90301,"650  E MANCHESTER BLVD, INGLEWOOD, CA, 90301",33.9602346,-118.3468239,POINT (-118.3468239 33.9602346)
177,139128,JOHN T CHAN ARCHITECTS INC,In LA County,ARCADIA,91006,"65  N 1ST AVE, ARCADIA, CA, 91006",34.1407661,-118.0284571,POINT (-118.0284571 34.1407661)
178,205477,G.IRL,In LA County,LOS ANGELES,90059,"649  E 136TH ST, LOS ANGELES, CA, 90059",33.9082118,-118.263107,POINT (-118.263107 33.9082118)
179,181518,"HOMEBOY RECYCLING, A CALIFORNIA SOCIAL PURPOSE CORPORATION",In LA County,COMMERCE,90040,"6433  CANNING ST, COMMERCE, CA, 90040",33.9857692,-118.1438866,POINT (-118.1438866 33.9857692)
180,38807,INTERNATIONAL RESTAURANT EQUIPMENT CO INC,In LA County,LOS ANGELES,90048,"6432  MOORE DR, LOS ANGELES, CA, 90048",34.0598385,-118.3703056,POINT (-118.3703056 34.0598385)
181,62367,SMA INC,In LA County,LOS ANGELES,90031,"642  MOULTON AVE, LOS ANGELES, CA, 90031",34.0652932,-118.2191504,POINT (-118.2191504 34.0652932)
182,519823,EDNET CAREER INST. INC.,In LA County,WOODLAND HILLS,91367,"6400  CANOGA AVE , WOODLAND HILLS, CA, 91367",34.1865796,-118.5962146,POINT (-118.5962146 34.1865796)
183,519823,EDNET CAREER INST. INC.,In LA County,WOODLAND HLS,91367,"6400  CANOGA AVE, WOODLAND HLS, CA, 91367",34.1804549,-118.5975292,POINT (-118.5975292 34.1804549)
184,158449,DAWN MCKENNA,In LA County,LONG BEACH,90815,"6391  E BIXBY HILL RD, LONG BEACH, CA, 90815",33.7777705,-118.1082738,POINT (-118.1082738 33.7777705)
185,209470,LIFE AND TIMES NETWORK INC.,In LA County,CARSON,90746,"637  E ALBERTONI ST, CARSON, CA, 90746",33.872277,-118.264749,POINT (-118.264749 33.872277)
186,209340,FLORES SERVICES,In LA County,PALMDALE,93552,"6365  ATLAS WAY, PALMDALE, CA, 93552",34.5794092,-118.0154759,POINT (-118.0154759 34.5794092)
187,144542,MORE PREPARED,In LA County,TORRANCE,90503,"635  HAWAII AVE, TORRANCE, CA, 90503",33.8405007,-118.3377224,POINT (-118.3377224 33.8405007)
188,203576,SIMPLE DISCOUNT FURNITURE LLC,In LA County,HUNTINGTON PARK,90255,"6335  PACIFIC BLVD, HUNTINGTON PARK, CA, 90255",33.9828402,-118.225274,POINT (-118.225274 33.9828402)
189,503346,SIMPSON & SIMPSON LLP,In LA County,LOS ANGELES,90071,"633  WEST 5TH ST. , LOS ANGELES, CA, 90071",34.0510508,-118.2544132,POINT (-118.2544132 34.0510508)
190,515310,THE LAGRANT GROUP,In LA County,LOS ANGELES,90071,"633  W 5TH ST FL 48, LOS ANGELES, CA, 90071",,,POINT (NaN NaN)
191,33665,"LA BREA HEATING AND AIR CONDITIONING CO., INC.",In LA County,LOS ANGELES,90043,"6326  WEST BLVD, LOS ANGELES, CA, 90043",33.9824233,-118.3351002,POINT (-118.3351002 33.9824233)
192,120082,"LA BREA AIR, INC.",In LA County,LOS ANGELES,90043,"6326  WEST BLVD, LOS ANGELES, CA, 90043",33.9824233,-118.3351002,POINT (-118.3351002 33.9824233)
193,175802,KAIZER RANGWALA,In LA County,WOODLAND HILLS,91367,"6325  JACKIE AVE, WOODLAND HILLS, CA, 91367",34.1842659,-118.6360967,POINT (-118.6360967 34.1842659)
194,212130,FILM2FUTURE INC,In LA County,LOS ANGELES,90048,"6310  SAN VICENTE BLVD, LOS ANGELES, CA, 90048",34.0608565,-118.3674015,POINT (-118.3674015 34.0608565)
195,194487,RK INDUSTRIES GROUP INC.,Outside of LA County,LA HABRA,90631,"631  S WALNUT ST, LA HABRA, CA, 90631",33.9252935,-117.9505567,POINT (-117.9505567 33.9252935)
196,161716,WATEARTH,In LA County,LOS ANGELES,90065,"631  PHEASANT DR, LOS ANGELES, CA, 90065",34.1056198,-118.2121097,POINT (-118.2121097 34.1056198)
197,182709,TECHNOLOGY MARKETING & MANAGEMENT SERVICES,In LA County,LOS ANGELES,90040,"6303  CORSAIR STREET, LOS ANGELES, CA, 90040",33.9988051,-118.1422618,POINT (-118.1422618 33.9988051)
198,100151,LA CANADA DESIGN GROUP,In LA County,PASADENA,91107,"630  N ROSEMEAD BLVD , PASADENA, CA, 91107",34.1570608,-118.0800584,POINT (-118.0800584 34.1570608)
199,200253,ANTELOPE VALLEY COMMUNITY UPLIFT FOUNDATION,In LA County,LANCASTER,93534,"626  W LANCASTER BLVD , LANCASTER, CA, 93534",34.6977282,-118.1404465,POINT (-118.1404465 34.6977282)
200,128230,MSH VENTURES CORP,In LA County,LOS ANGELES,90048,"6230  WILSHIRE BLVD , LOS ANGELES, CA, 90048",34.0628567,-118.364658,POINT (-118.364658 34.0628567)
201,199860,RECREATE WASTE COLLABORATIVE LLC,In LA County,LONG BEACH,90806,"623  W PACIFIC COAST HWY , LONG BEACH, CA, 90806",,,POINT (NaN NaN)
202,145309,AIR CLEAN ENVIRONMENTAL INC,In LA County,"LOS ANGELES, CA",90022,"6226  WHITTIER BLVD., LOS ANGELES, CA, CA, 90022",34.0161504,-118.1375729,POINT (-118.1375729 34.0161504)
203,145309,AIR CLEAN ENVIRONMENTAL INC,In LA County,LOS ANGELES,90022,"6226  WHITTIER BLVD, LOS ANGELES, CA, 90022",34.0161504,-118.1375729,POINT (-118.1375729 34.0161504)
204,170547,BRENNAN ESTIMATING SERVICES INC,In LA County,WHITTIER,90601,"6217  S. WASHINGTON AVE, WHITTIER, CA, 90601",,,POINT (NaN NaN)
205,175087,FOUNTAINHEAD CONSULTING CORPORATION,In LA County,PLS VRDS EST,90274,"621  PALOS VERDES DR W, PLS VRDS EST, CA, 90274",,,POINT (NaN NaN)
206,175087,FOUNTAINHEAD CONSULTING CORPORATION,In LA County,PLS VRDS EST,90274,"621  PALOS VERDES DR W, PLS VRDS EST, CA, 90274",,,POINT (NaN NaN)
207,51881,FAR EAST LANDSCAPE & MAINTENANCE INC,In LA County,VAN NUYS,91401,"6201  VAN NUYS BLVD, VAN NUYS, CA, 91401",34.182771,-118.448811,POINT (-118.448811 34.182771)
208,38345,WATERLINE TECHNOLOGIES INC,Outside of LA County,SANTA ANA,92701,"620  N SANTIAGO ST, SANTA ANA, CA, 92701",33.75112,-117.8578066,POINT (-117.8578066 33.75112)
209,190624,NOT YOU MAMAS KITCHEN,In LA County,LONG BEACH,90805,"6183  ATLANTIC AVE, LONG BEACH, CA, 90805",33.8669298,-118.1853019,POINT (-118.1853019 33.8669298)
210,198720,MIGHTY MADISON PROTECTION INC.,In LA County,LOS ANGELES,90004,"615  N OXFORD AVE, LOS ANGELES, CA, 90004",34.0820247,-118.308082,POINT (-118.308082 34.0820247)
211,182091,JT SITE SERVICES,Outside of LA County,UPLAND,91786,"615  N BENSON AVE, UPLAND, CA, 91786",34.1030763,-117.6809254,POINT (-117.6809254 34.1030763)
212,191907,ANGEL CITY ADVISORS LLC,In LA County,LOS ANGELES,90048,"6141  BARROWS DR, LOS ANGELES, CA, 90048",34.0603082,-118.3641137,POINT (-118.3641137 34.0603082)
213,193297,UNITED GRILL VENTURES LLC,In LA County,BEVERLY HILLS,90210,"614  N ALTA DR, BEVERLY HILLS, CA, 90210",34.082988,-118.3935113,POINT (-118.3935113 34.082988)
214,181790,"ORRAVAN MECHANICAL, INC.",In LA County,LAKEWOOD,90712,"6134  FACULTY AVE, LAKEWOOD, CA, 90712",33.8666119,-118.1373777,POINT (-118.1373777 33.8666119)
215,196984,"BBD ADVANTAGE, INC",In LA County,N HOLLYWOOD,91606,"6112  WILKINSON AVE, N HOLLYWOOD, CA, 91606",34.2112351,-118.40422,POINT (-118.40422 34.2112351)
216,172405,ANDREA DAMIAN,In LA County,LOS ANGELES,90014,"610  SOUTH MAIN STREET, PH105, LOS ANGELES, CA, 90014",,,POINT (NaN NaN)
217,163451,CSDA DESIGN GROUP INC,In LA County,EL SEGUNDO,90245,"610  E FRANKLIN AVE, EL SEGUNDO, CA, 90245",33.9177967,-118.409687,POINT (-118.409687 33.9177967)
218,171500,VCLOUD TECH INC.,In LA County,ROLLING HILLS ESTATES,90274,"609  DEEP VALLEY DRIVE , ROLLING HILLS ESTATES, CA, 90274",33.7709355,-118.3727945,POINT (-118.3727945 33.7709355)
219,171500,VCLOUD TECH INC.,In LA County,ROLLING HILLS ESTATES,90732,"609  DEEP VALLEY DRIVE , ROLLING HILLS ESTATES, CA, 90732",33.7709355,-118.3727945,POINT (-118.3727945 33.7709355)
220,171500,VCLOUD TECH INC.,In LA County,RLLNG HLS EST,90274,"609  DEEP VALLEY DR, RLLNG HLS EST, CA, 90274",,,POINT (NaN NaN)
221,158233,RIVIERA INC,In LA County,LOS ANGELES,90045,"6080  CENTER DR, LOS ANGELES, CA, 90045",33.9768948,-118.3918069,POINT (-118.3918069 33.9768948)
222,60698,SOURCE PROMOTIONS INC,In LA County,LOS ANGELES,90245,"607  N. NASH ST., LOS ANGELES, CA, 90245",33.9250129,-118.3884956,POINT (-118.3884956 33.9250129)
223,174941,"EVITARUS, INC.",In LA County,LOS ANGELES,90045,"6060  CENTER DR , LOS ANGELES, CA, 90045",33.9760097,-118.3909102,POINT (-118.3909102 33.9760097)
224,209611,ABVI LLC,Outside of LA County,RCH CUCAMONGA,91701,"6055  GARNET ST, RCH CUCAMONGA, CA, 91701",,,POINT (NaN NaN)
225,512124,LOS ANGELES CONSERVATION CORPS,In LA County,LOS ANGELES,90015,"605  W. OLYMPIC BLVD., , LOS ANGELES, CA, 90015",34.043854,-118.2617971,POINT (-118.2617971 34.043854)
226,200105,ANTHONY HOAG,Outside of LA County,ANGELUS OAKS,92305,"6031  PINE AVE, ANGELUS OAKS, CA, 92305",34.1447911,-116.9809645,POINT (-116.9809645 34.1447911)
227,517182,"J & S CIRCUIT BREAKERS, INC.",In LA County,LOS ANGELES,90022,"6024  E. OLYMPIC BLVD., LOS ANGELES, CA, 90022",34.0132474,-118.1432356,POINT (-118.1432356 34.0132474)
228,197899,BIG AL'S MOTORS SALES AND SERVICES LLC,In LA County,WHITTIER,90606,"6022  REDMAN AVE, WHITTIER, CA, 90606",33.9914743,-118.06779,POINT (-118.06779 33.9914743)
229,188537,"BIRDS EYE AERIAL DRONES, LLC",Outside of LA County,LA MESA,91942,"6015  SARITA ST, LA MESA, CA, 91942",32.788142,-117.011691,POINT (-117.011691 32.788142)
230,177135,THE ANTI-RECIDIVISM COALITION,In LA County,LOS ANGELES,90026,"601  N ALVARADO ST, LOS ANGELES, CA, 90026",34.073014,-118.266377,POINT (-118.266377 34.073014)
231,177135,THE ANTI-RECIDIVISM COALITION,In LA County,LOS ANGELES,90026,"601  N ALVARADO ST, LOS ANGELES, CA, 90026",34.073014,-118.266377,POINT (-118.266377 34.073014)
232,515310,THE LAGRANT GROUP,In LA County,LOS ANGELES,90017,"600  WILSHIRE BLVD , LOS ANGELES, CA, 90017",34.0479408,-118.2563218,POINT (-118.2563218 34.0479408)
233,515310,THE LAGRANT GROUP,In LA County,LOS ANGELES,90017,"600  WILSHIRE BLVD , LOS ANGELES, CA, 90017",34.0479408,-118.2563218,POINT (-118.2563218 34.0479408)
234,508085,"LINSCOTT, LAW & GREENSPAN ENG.",In LA County,PASADENA,91106,"600  S LAKE AVE , PASADENA, CA, 91106",34.1356346,-118.1318395,POINT (-118.1318395 34.1356346)
235,508085,"LINSCOTT, LAW & GREENSPAN ENG.",In LA County,PASADENA,91106,"600  S LAKE AVE, PASADENA, CA, 91106",34.1356346,-118.1318395,POINT (-118.1318395 34.1356346)
236,160222,CAL INTERPRETING & TRANSLATIONS INC,In LA County,VAN NUYS,91411,"5990  SEPULVEDA BLVD , VAN NUYS, CA, 91411",34.1791187,-118.4660748,POINT (-118.4660748 34.1791187)
237,163837,PENN AIR CONTROL,Outside of LA County,CYPRESS,90630,"5941  LAKESHORE DR, CYPRESS, CA, 90630",33.8293138,-118.0298806,POINT (-118.0298806 33.8293138)
238,171570,H-D SPECIALTY GROUPS INC,In LA County,COMMERCE,90040,"5913  E. WASHINGTON BLVD, COMMERCE, CA, 90040",33.9975715,-118.1514354,POINT (-118.1514354 33.9975715)
239,214331,VAN ELLS CONSTRUCTION LLC,In LA County,INGLEWOOD,90302,"591  HARGRAVE ST, INGLEWOOD, CA, 90302",33.9789558,-118.3490106,POINT (-118.3490106 33.9789558)
240,59165,SOFFA ELECTRIC INC.,In LA County,COMMERCE,90040,"5901  CORVETTE ST, COMMERCE, CA, 90040",34.006481,-118.143697,POINT (-118.143697 34.006481)
241,110154,"VIZUAL SYMPHONY, INC.",In LA County,GLENDALE,91202,"5900  SAN FERNANDO RD , GLENDALE, CA, 91202",34.158681,-118.279028,POINT (-118.279028 34.158681)
242,105454,CHOICE TECHNICAL SERVICES,In LA County,COMMERCE,90040,"5871  RICKENBACKER RD, COMMERCE, CA, 90040",33.989179,-118.1614562,POINT (-118.1614562 33.989179)
243,208976,"THE WOLCOTT GROUP, LLC",In LA County,LONG BEACH,90803,"5855  E NAPLES PLZ, LONG BEACH, CA, 90803",33.7560252,-118.119595,POINT (-118.119595 33.7560252)
244,176214,"DIMAGI, INC.",Out of State,CAMBRIDGE,2139,"585  MASSACHUSETTS AVE, CAMBRIDGE, CA, 2139",,,POINT (NaN NaN)
245,214071,"THE HUMAN BEAUTY MOVEMENT, PBC",In LA County,WOODLAND HLS,91367,"5826  FAIRHAVEN AVE, WOODLAND HLS, CA, 91367",34.176429,-118.6578213,POINT (-118.6578213 34.176429)
246,184956,ENTERPRISE SYSTEMS SOLUTIONS CORPORATION,In LA County,SHERMAN OAKS,91411,"5805  SEPULVEDA BLVD , SHERMAN OAKS, CA, 91411",34.1675104,-118.4659314,POINT (-118.4659314 34.1675104)
247,169016,SUTHERLAND CONSULTING GROUP,In LA County,CULVER CITY,90230,"5800 A HANNUM AVE , CULVER CITY, CA, 90230",33.9883856,-118.3916563,POINT (-118.3916563 33.9883856)
248,169016,SUTHERLAND CONSULTING GROUP,In LA County,CULVER CITY,90230,"5800 A HANNUM AVE, CULVER CITY, CA, 90230",33.9883856,-118.3916563,POINT (-118.3916563 33.9883856)
249,201842,MELINA SEMPILL WATTS CONSULTING LLC,In LA County,AGOURA HILLS,91301,"5800  KANAN RD, AGOURA HILLS, CA, 91301",34.1550837,-118.7563742,POINT (-118.7563742 34.1550837)
250,128525,"MOSS, LEVY & HARTZHEIM",In LA County,CULVER CITY,90230,"5800  HANNUM AVENUE, CULVER CITY, CA, 90230",33.9876818,-118.386263,POINT (-118.386263 33.9876818)
251,138927,BEACON ECONOMICS LLC,In LA County,LOS ANGELES,90045,"5777  W CENTURE BLVD , LOS ANGELES, CA, 90045",,,POINT (NaN NaN)
252,180493,FEDERAL SUPPLIER INC.,Outside of LA County,WESTLAKE VILLAGE,91362,"5776  LINDERO CANYON ROAD, WESTLAKE VILLAGE, CA, 91362",34.1543853,-118.7960039,POINT (-118.7960039 34.1543853)
253,153159,HALCO SERVICE CORP.,In LA County,LOS ANGELES,90019,"5773  VENICE BLVD., LOS ANGELES, CA, 90019",34.0430638,-118.3643281,POINT (-118.3643281 34.0430638)
254,170515,"MONACO MECHANICAL, INC.",In LA County,LOS ANGELES,90019,"5742  VENICE BOULEVARD, LOS ANGELES, CA, 90019",34.0433291,-118.3635888,POINT (-118.3635888 34.0433291)
255,163692,BUY SUPPLIES 4 LESS,In LA County,AGOURA HILLS,91301,"5737  KANAN RD. , AGOURA HILLS, CA, 91301",34.1555345,-118.758043,POINT (-118.758043 34.1555345)
256,138028,ALLIED NETWORK SOLUTIONS,Outside of LA County,ROCKLIN,95765,"5718  LONETREE BLVD, ROCKLIN, CA, 95765",38.8130436,-121.2898259,POINT (-121.2898259 38.8130436)
257,159717,"FENTON TRANSCRIPTION, LLC",Outside of LA County,WESTLAKE VILLAGE,91362,"5700  CORSA AVE, WESTLAKE VILLAGE, CA, 91362",34.157233,-118.799226,POINT (-118.799226 34.157233)
258,177672,L. A. WORKS INC.,In LA County,LOS ANGELES,90065,"570  WEST AVE 26  , LOS ANGELES, CA, 90065",34.0849497,-118.2238057,POINT (-118.2238057 34.0849497)
259,6482,CRAIG WELDING SUPPLY,In LA County,VERNON,90058,"5670  S SANTA FE AVE, VERNON, CA, 90058",33.9912607,-118.2300838,POINT (-118.2300838 33.9912607)
260,191628,TIM COGSHELL PRODUCTIONS,In LA County,PASADENA,91101,"563  N MARENGO AVE, PASADENA, CA, 91101",34.1557236,-118.1465056,POINT (-118.1465056 34.1557236)
261,111107,THE WALL LAS MEMORIAS PROJECT,In LA County,LOS ANGELES,90042,"5619  MONTE VISTA ST, LOS ANGELES, CA, 90042",34.1113512,-118.1954904,POINT (-118.1954904 34.1113512)
262,112526,CALIFORNIA COMPRESSOR INC,Outside of LA County,HUNTINGTON BEACH,92649,"5592  BUCKINGHAM DRIVE, HUNTINGTON BEACH, CA, 92649",33.7433174,-118.0311151,POINT (-118.0311151 33.7433174)
263,142776,APPLIED MECHANICAL ENGINEERING INC,In LA County,WEST COVINA,91790,"557  N TOLAND AVE, WEST COVINA, CA, 91790",34.0808101,-117.9211163,POINT (-117.9211163 34.0808101)
264,179432,STILLWATER SCIENCES,In LA County,LOS ANGELES,90013,"555  W. 5TH STREET, LOS ANGELES, CA, 90013",34.050161,-118.2535756,POINT (-118.2535756 34.050161)
265,190008,V3GATE LLC,Out of State,COLORADO SPGS,80921,"555  MIDDLE CREEK PKWY, COLORADO SPGS, CA, 80921",,,POINT (NaN NaN)
266,199327,MELVIN PALENCIA,Outside of LA County,MONTCLAIR,91763,"5541  ARROW HWY , MONTCLAIR, CA, 91763",34.0922704,-117.6843313,POINT (-117.6843313 34.0922704)
267,186724,"PRO TINT, INC",In LA County,TEMPLE CITY,91780,"5528  ROSEMEAD BLVD, TEMPLE CITY, CA, 91780",34.0994614,-118.0733062,POINT (-118.0733062 34.0994614)
268,198627,"AMERICAN TRAFFIC BARRICADE & SAFETY COMPANY, INC.",In LA County,CARSON,90745,"552  E CARSON ST , CARSON, CA, 90745",33.8314999,-118.2665138,POINT (-118.2665138 33.8314999)
269,181599,"SHARPLINE SOLUTIONS, INC",In LA County,COVINA,91722,"545  N RIMSDALE AVE , COVINA, CA, 91722",34.0897118,-117.911742,POINT (-117.911742 34.0897118)
270,179924,"TAKE A BYTE, INC.",In LA County,GARDENA,90248,"545  FINNEY CT., GARDENA, CA, 90248",,,POINT (NaN NaN)
271,42711,J.C.M. & ASSOCIATES INC.,In LA County,CITY OF COMMERCE,90040,"5443  E. WASHINGTON BLVD., CITY OF COMMERCE, CA, 90040",,,POINT (NaN NaN)
272,111512,SWIFT LEE OFFICE,In LA County,PASADENA,91105,"543  S RAYMOND AVE, PASADENA, CA, 91105",34.1366972,-118.1488978,POINT (-118.1488978 34.1366972)
273,33404,ACTION DOOR REPAIR CORP,In LA County,HUNTINGTON PARK,90255,"5420  MALABAR STREET, HUNTINGTON PARK, CA, 90255",33.9936873,-118.227674,POINT (-118.227674 33.9936873)
274,33404,ACTION DOOR REPAIR CORP,In LA County,HUNTINGTON PARK,90255,"5420  MALABAR ST, HUNTINGTON PARK, CA, 90255",33.9936873,-118.227674,POINT (-118.227674 33.9936873)
275,196984,"BBD ADVANTAGE, INC",In LA County,VALLEY VLG,91607,"5404  WHITSETT AVE, VALLEY VLG, CA, 91607",,,POINT (NaN NaN)
276,159004,LOGIXSERVICE INC,In LA County,LOS ANGELES,90045,"5353  W IMPERIAL HWY , LOS ANGELES, CA, 90045",33.9309924,-118.374039,POINT (-118.374039 33.9309924)
277,132397,MINDS ON EDUCATION INC,In LA County,AGOURA HILLS,91301,"5312  DERRY AVE, AGOURA HILLS, CA, 91301",34.1473234,-118.7479653,POINT (-118.7479653 34.1473234)
278,108307,TAYLOR WALK INC,In LA County,AGOURA HILLS,91301,"5304  DERRY AVE , AGOURA HILLS, CA, 91301",34.1475653,-118.7479483,POINT (-118.7479483 34.1475653)
