Vendor Code,Company,Address,City,County,State,Zip
205142,"SNAP PRODUCTIONS, INC.",1244 S ORANGE DR,LOS ANGELES,In LA County,California,90019
210124,EDUARDO RODRIGUEZ,1241 E 60TH ST,LOS ANGELES,In LA County,California,90001
181479,"EMERGENCY VEHICLE SPECIALTIES, EVS INC.",12366 PENN ST,WHITTIER,In LA County,California,90602
51484,MARTINEZ LANDSCAPE CO. INC,12357 SAN FERNANDO ROAD,SYLMAR,In LA County,California,91342
56834,EXPRESS PRINTING SERVICE INC,12347 PENN ST,WHITTIER,In LA County,California,90602
212316,"THE HOSPITAL EQUIPMENT COMPANY, LLC.",1230 ROSECRANS AVE,MANHATTAN BCH,In LA County,California,90266
100216,WEST ADVANCED TECHNOLOGIES INC,1230 ROSECRANS AVE,MANHATTAN BEACH,In LA County,California,90266
164302,FIRE ACE INC,123 NUGENT STREET,LANCASTER,In LA County,California,93534
214959,PAYLESS GLASS SERVICES INC.,1229 E HOLT AVE,POMONA,In LA County,California,91767
522068,ALBERT UZUNYAN,12227 HARTLAND ST,N HOLLYWOOD,In LA County,California,91605
7770,VALVATE ASSOCIATES,12221 HADLEY ST,WHITTIER,In LA County,California,90601
102317,J D SALES CO INC,122 PENN ST,EL SEGUNDO,In LA County,California,90245
171780,"AIR WEST MECHANICAL CONSTRUCTION, INC.",12166 FRONT ST.,NORWALK,In LA County,California,90650
152280,YOUNG WOMEN'S CHRISTIAN ASSOCIATION,1215 LODI PL,LOS ANGELES,In LA County,California,90038
172138,TRIANGLE SPORTS INCORPORATED,1215 JOHN REED CT,CITY OF INDUSTY,In LA County,California,91745
56430,INDUSTRIAL RADIO COMMUNICATIONS CORP,1212 E. IMPERIAL AVE.,EL SEGUNDO,In LA County,California,90245
56430,INDUSTRIAL RADIO COMMUNICATIONS CORP,1212 E. IMPERIAL AVE.,EL SEGUNDO,In LA County,California,90245
516673,TERRA PAVE INC,12115 RIVERA RD,WHITTIER,In LA County,California,90606
147625,SIMPLY GREEN SOLUTIONS,12101 CLARK STREET UNIT B,ARCADIA,In LA County,California,91006
156188,GREEN TRANSLATIONS,12100 WILSHIRE BLVD,LOS ANGELES,In LA County,California,90025
162764,NEW EARTH ORGANIZATION,12100 W WASHINGTON BLVD,LOS ANGELES,In LA County,California,90066
207745,OSCAR PAYAN,12039 GREYFORD ST,WHITTIER,In LA County,California,90606
62203,"ADVANTEC CONSULTING ENGINEERS,INC.",1200 ROOSEVELT,IRVINE,Outside of LA County,California,92620
514493,SOUTHWESTERN CLEAN FUELS CORP,120 E DUARTE RD,MONROVIA,In LA County,California,91016
527388,HISTORIC RESOURCES GROUP,12 S FAIR OAKS AVE STE 200,PASADENA,In LA County,California,91105
508244,"LEE & RO, INC.",1199 S. FULLERTON ROAD,CITY OF INDUSTRY,In LA County,California,91748
182873,DARROW HEATING & AIR CONDITIONING CORPORATION,11944 VALERIO ST.,NORTH HOLLYWOOD,In LA County,California,91605
164906,"DESTINATION ENTERPRISES, INC.",11940 HAMMACK STREET,CULVER CITY,In LA County,California,90230
62925,PERRIS FENCE & SUPPLY INC,11926 WOODRUFF AVE,DOWNEY,In LA County,California,90241
29316,ABISCO PRODUCTS CO,11925 LOS NIETOS ROAD,SANTA FE SPRINGS,In LA County,California,90670
29316,ABISCO PRODUCTS CO,11925 LOS NIETOS RD,SANTA FE SPGS,In LA County,California,90670
205660,LUCKYLADY REMOVAL,11919 S FIGUEROA ST APT 201,LOS ANGELES,In LA County,California,90061
151585,TITAN ENVIRONMENTAL SOLUTIONS INC,11838 WASHINGTON BLVD,WHITTIER,In LA County,California,90606
200286,DELTA 4 ENVIRONMENTAL INC.,11823 SLAUSON AVE STE 22,SANTA FE SPGS,In LA County,California,90670
197899,BIG AL'S MOTORS SALES AND SERVICES LLC,11823 SLAUSON AVE,SANTA FE SPGS,In LA County,California,90670
201546,UNMODERN INDUSTRIES,11783 SLAUSON AVE,SANTA FE SPGS,In LA County,California,90670
183625,MASSOUD KARIMZADEH,11750 WILSHIRE BLVD,LOS ANGELES,In LA County,California,90025
168442,HOLOS INC,11739 VICTORY BLVD,N HOLLYWOOD,In LA County,California,91606
168442,HOLOS INC,11739 VICTORY BLVD,N HOLLYWOOD,In LA County,California,91606
182841,ALEX DOMINGUEZ,11713 1/2 WASHINGTON BLVD,WHITTIER,In LA County,California,90606
209296,MONICA C OROZCO,11713 1/2 WASHINGTON BLVD,WHITTIER,In LA County,California,90606
517143,HARBOR AREA GANG ALTERNATIVES PROGRAM,11705 DEPUTY YAMAMOTO PL,LYNWOOD,In LA County,California,90262
26223,GOLDEN WEST PIPE & SUPPLY CO,11700 WOODRUFF AVE,DOWNEY,In LA County,California,90241
205727,A FLASH OF GLAM BY ROSE,11684 VENTURA BLVD # 1049,STUDIO CITY,In LA County,California,91604
61247,ROYAL CONSTRUCTION CORP.,11680 GOLDRING RD STE A,ARCADIA,In LA County,California,91006
43998,"PACIFIC TRUCK EQUIPMENT, INC.",11655 WASHINGTON BLVD.,WHITTIER,In LA County,California,90606
117867,"JM HYDRAULICS, INC.",11628 SHELDON ST,SUN VALLEY,In LA County,California,91352
514535,ABBOT INDUSTRIAL SUPPLIES INTERNATIONAL INC,11604 HART STREET,NORTH HOLLYWOOD,In LA County,California,91605
203905,JEFFERY L JEFFERSON JR,11603 WAKEMAN ST,WHITTIER,In LA County,California,90606
210885,360MEDIA83 L.L.C,11603 WAKEMAN ST,WHITTIER,In LA County,California,90606
503094,SHIELDS FOR FAMILIES,11601 S. WESTERN AVENUE,LOS ANGELES,In LA County,California,90047
24327,MARX BROS FIRE EXTINGUISHER,1159 S SOTO ST,LOS ANGELES,In LA County,California,90023
512065,RONS MAINTENANCE,11542 HORLEY AVE,DOWNEY,In LA County,California,90241
104381,LEWIS SCHOEPLEIN ARCHITECTS,11533 W PICO BLVD,LOS ANGELES,In LA County,California,90064
190811,BAYINFOTECH,11501 DUBLIN BLVD STE 200,DUBLIN,Outside of LA County,California,94568
122421,UNIVERSAL ELECTRONIC ALARMS,1150 W AVENUE J STE 103,LANCASTER,In LA County,California,93534
181896,FMF PANDION,1150 GARDEN VIEW RD # 231787,ENCINITAS,Outside of LA County,California,92024
187028,ABODE COMMUNITIES,1149 S HILL ST,LOS ANGELES,In LA County,California,90015
155263,ASIAN AMERICANS ADVANCING JUSTICE- LOS ANGELES,"1145 WILSHIRE BLVD., 2ND FLOOR",LOS ANGELES,In LA County,California,90017
178867,FUELTEC,1142 S DIAMOND BLVD #263,DIAMOND BAR,In LA County,California,91766
178867,FUELTEC,1142 S DIAMOND BAR BLVD,DIAMOND BAR,In LA County,California,91765
209326,T AND A BUILDERS,11417 HORTON AVE,DOWNEY,In LA County,California,90241
171211,QUEST PROJECT CONTROLS INC,114 W COLORADO BLVD,MONROVIA,In LA County,California,91016
171211,QUEST PROJECT CONTROLS INC,114 W COLORADO BLVD,MONROVIA,In LA County,California,91016
200633,"LA SECURITY CAMERAS, INC.",11375 KAMLOOPS ST,SYLMAR,In LA County,California,91342
145696,"AEGIS HC, LLC",11350 SHERMAN WAY SUITE B,LOS ANGELES,Outside of LA County,California,92685
137241,SAND BUILDING MATERIALS INC,11321 SAN FERNANDO RD,SAN FERNANDO,In LA County,California,91340
195047,805 DISCING AND GRADING INC.,1128 BURTONWOOD AVE,THOUSAND OAKS,Outside of LA County,California,91360
126724,TAMARA GOULD,1127 CANYON TRL,TOPANGA,In LA County,California,90290
126724,TAMARA GOULD,1127 CANYON TRAIL,TOPANGA,In LA County,California,90290
188513,"OPEN TOP CREATIVITY, INC.",11218 LA MAIDA ST,N HOLLYWOOD,In LA County,California,91601
125858,HANDS FOR HOPE,11210 OTSEGO ST,N HOLLYWOOD,In LA County,California,91601
181699,HHJ CONSTRUCTION INC.,11156 S. MAIN STREET,LOS ANGELES,In LA County,California,90061
189211,AARON PROCTOR,11140 SYLVAN ST,N HOLLYWOOD,In LA County,California,91606
135862,DANIEL HERNANDEZ YOUTH FOUNDATION,11138 BUSINESS CIR,CERRITOS,In LA County,California,90703
178405,PACTRACK INC,11135 RUSH ST,S EL MONTE,In LA County,California,91733
178405,PACTRACK INC,11135 RUSH ST,S EL MONTE,In LA County,California,91733
171989,"AF&S PRODUCTS & SERVICES, INC.",11120 E OCEAN AIR DR STE B-101,SAN DIEGO,Outside of LA County,California,92130
171989,"AF&S PRODUCTS & SERVICES, INC.",11120 E OCEAN AIR DR STE B-101,SAN DIEGO,Outside of LA County,California,92130
181441,"DRP ENGINEERING , INC",1111 CORPORATE CENTER DR,MONTEREY PARK,In LA County,California,91754
181441,"DRP ENGINEERING , INC",1111 CORPORATE CENTER DR,MONTEREY PARK,In LA County,California,91754
188235,COMPILER LLC,1110 N VIRGIL AVE PMB 94111,LOS ANGELES,In LA County,California,90029
184897,ADVETAGE SOLUTIONS LLC,111 PENN ST,EL SEGUNDO,In LA County,California,90245
160284,PACIFIC ENGINEERS GROUP,1106 W MAGNOLIA BLVD STE A,BURBANK,In LA County,California,91506
160284,PACIFIC ENGINEERS GROUP,1106 W MAGNOLIA BLVD,BURBANK,In LA County,California,91506
204036,CRAFTWATER ENGINEERING INC,11026 CAMINITO VISTA PACIFICA,SAN DIEGO,Outside of LA County,California,92131
186019,NOHO CONSTRUCTORS,11012 VENTURA BLVD,STUDIO CITY,In LA County,California,91604
187492,"EDIGITALDEALS, INC.",11009 VENICE BLVD STE 4,LOS ANGELES,In LA County,California,90034
187492,"EDIGITALDEALS, INC.",11009 VENICE BLVD,LOS ANGELES,In LA County,California,90034
175228,"BUSINESS U, INC.",11000 WILSHIRE BLVD,LOS ANGELES,In LA County,California,90024
205999,ADDISON-MILLER INC.,1100 W TOWN AND COUNTRY RD,ORANGE,Outside of LA County,California,92868
509769,CENTINELA YOUTH SERVICES INC,110 S LA BREA AVE,INGLEWOOD,In LA County,California,90301
138927,BEACON ECONOMICS LLC,110 S FAIRFAX AVE,LOS ANGELES,In LA County,California,90036
172124,"FATHERS AND MOTHERS WHO CARE, INC",10975 S VERMONT AVE,LOS ANGELES,In LA County,California,90044
174432,"CROWN PROMOTIONS GROUP, INC.",10952 MAIN ST,EL MONTE,In LA County,California,91731
174432,"CROWN PROMOTIONS GROUP, INC.",10952 MAIN ST,EL MONTE,In LA County,California,91731
121321,PSYCHOLOGICAL CONSULTING ASSOCIATES INC,10940 WILSHIRE BLVD STE 1600,LOS ANGELES,In LA County,California,90024
180894,"TRIFILETTI CONSULTING, INC.",10850 DELCO AVE,CHATSWORTH,In LA County,California,91311
195549,PJ EQUIPMENT RENTAL,10847 PAINTER AVE # 100,SANTA FE SPGS,In LA County,California,90670
144300,LOWERS WELDING & FABRICATION,10847 PAINTER AVE,SANTA FE SPRINGS,In LA County,California,90670
47424,HEALTH SCIENCE ASSOCIATES,10771 NOEL ST,LOS ALAMITOS,Outside of LA County,California,90720
189861,MARQUEZ CABLE SYSTEMS INC,10759 FOREST ST,SANTA FE SPGS,In LA County,California,90670
180807,"SIGN TOPIA, INC.",10741 SHERMAN WAY,SUN VALLEY,In LA County,California,91352
153820,DUCKPUNK PRODUCTIONS,10728 WESTMINSTER AVE,LOS ANGELES,In LA County,California,90034
117443,FIVE DOLLAR BLINDS,10718 RUSH ST,S EL MONTE,In LA County,California,91733
152003,MAIER INTERNATIONAL INC,10651 HICKSON ST,EL MONTE,In LA County,California,91731
152003,MAIER INTERNATIONAL INC,10651 HICKSON ST,EL MONTE,In LA County,California,91731
29316,ABISCO PRODUCTS CO,10612 PIONEER BLVD.,SANTA FE SPRINGS,In LA County,California,90670
189323,SOLAR CONNECTION INC,10600 SEPULVEDA BLVD,MISSION HILLS,In LA County,California,91345
169922,AGRI-TURF DISTRIBUTING,10551 HATHAWAY DR,SANTA FE SPGS,In LA County,California,90670
510513,PACIFIC ASIAN CONSORTIUM,1055 WILSHIRE BLVD STE 1475,LOS ANGELES,In LA County,California,90017
109549,SAESHE,1055 W 7TH ST STE 2150,LOS ANGELES,In LA County,California,90017
204469,UNITED PROPERTY ADVOCATES INC,1050 OPPORTUNITY DR STE 135,ROSEVILLE,Outside of LA County,California,95678
191274,RODGER J WRIGHT,105 W FLORAL AVE,ARCADIA,In LA County,California,91006
190861,LANCASTER HOMELESS GROUP,104 E AVENUE K4,LANCASTER,In LA County,California,93535
175399,"STRATO COMMUNICATIONS, INC",10398 ROCKINGHAM DR STE 8,SACRAMENTO,Outside of LA County,California,95827
190228,SOUTH CAL GROUP SCG BUILDER,10336 WILSEY AVE,TUJUNGA,In LA County,California,91042
188472,HYPERIEN INC,1030 FLORENCE PLACE,GLENDALE,In LA County,California,91204
171774,"JFS SPECIALTY SERVICES, INC.",1026 N LAKE ST,BURBANK,In LA County,California,91502
136573,PIGNX INC,10250 COLIMA RD,WHITTIER,In LA County,California,90603
136573,PIGNX INC,10250 COLIMA RD,WHITTIER,In LA County,California,90603
159611,NEXXSOL CORPORATION,1024 S GLENDORA AVE,WEST COVINA,In LA County,California,91790
193635,ARROYOWEST LLC,1024 CAWSTON AVE,S PASADENA,In LA County,California,91030
189440,FIRE STARTER STUDIOS,1023 N HOLLYWOOD WAY,BURBANK,In LA County,California,91505
152280,YOUNG WOMEN'S CHRISTIAN ASSOCIATION,1020 S OLIVE ST FL 7,LOS ANGELES,In LA County,California,90015
190961,IT SYSTEMS SOLUTIONS INC,1015 S WOODS AVE,LOS ANGELES,In LA County,California,90022
508984,AAA ELECTRICAL SUPPLY,1014 S MONTEBELLO BLVD,MONTEBELLO,In LA County,California,90640
155966,THREE SQUARES INTERNATIONAL,1014 BROADWAY PMB 105,SANTA MONICA,In LA County,California,90401
111181,PARTNERS IN DIVERSITY INC,10100 PIONEER BLVD,SANTA FE SPGS,In LA County,California,90670
103355,YWCA OF SAN GABRIEL VALLEY,101 S BARRANCA AVE,COVINA,In LA County,California,91723
200628,IBILOLA OGUN,101 EISENHOWER PKWY STE 300,ROSELAND,Out of State,New Jersey,7068
200628,IBILOLA OGUN,101 EISENHOWER PKWY STE 300,ROSELAND,Out of State,New Jersey,7068
200628,IBILOLA OGUN,101 EISENHOWER PKWY,ROSELAND,Out of State,New Jersey,7068
7980,"WASHEX MACHINERY OF CALIFORNIA, INC.",101 E. SANTA ANITA AVE   .P.O. BOX 310,BURBANK,In LA County,California,91503
212187,COSMIC RELIABLE SERVICES,1008 GLENN CT,LANCASTER,In LA County,California,93535
206091,E&E PROPERTY SERVICES LLC,10075 ARLETA AVE,ARLETA,In LA County,California,91331
130376,CASTLEROCK ENVIRONMENTAL INC,10040 PAINTER AVE,SANTA FE SPGS,In LA County,California,90670
145888,PRIDE INDUSTRIES,10030 FOOTHILLS BLVD,ROSEVILLE,Outside of LA County,California,95747
174493,REMDOX,10020 NATIONAL BLVD.,LOS ANGELES,In LA County,California,90034
54426,SHOWREEL INTERNATIONAL INC,1001 WILSHIRE BLVD,LOS ANGELES,In LA County,California,90017
208466,CITY BBQ & CATERING,1001 E ROSECRANS AVE,E RNCHO DMNGZ,In LA County,California,90221
152079,FACTORY DIRECT DISTRIBUTION CORP,1001 B AVENUE SUITE 100,SAN DIEGO,Outside of LA County,California,92118
184623,"ALLIANCE PLANNING AND MANAGEMENT, INC.",10009 ARTESIA BLVD,BELLFLOWER,In LA County,California,90706
173859,GLORY TO THE LORD INVESTMENTS INC,1000 TOWN CENTER DR STE 300,OXNARD,Outside of LA County,California,93036
159340,"BUDLONG & ASSOCIATES, INC.",1000 PASEO CAMARILLO,CAMARILLO,Outside of LA County,California,93010
205605,CENTURY AFFORDABLE DEVELOPMENT INC.,1000 CORPORATE POINTE STE 200,CULVER CITY,In LA County,California,90230
192142,"OHANAVETS, INC.",100 WILSHIRE BLVD STE 700,SANTA MONICA,In LA County,California,90401
192142,"OHANAVETS, INC.",100 WILSHIRE BLVD STE 700,SANTA MONICA,In LA County,California,90401
211475,"ABUNDANT180CA, LLC",100 WILSHIRE BLVD,SANTA MONICA,In LA County,California,90401
173476,GORILLA STATIONERS,100 W BROADWAY,LONG BEACH,In LA County,California,90802
505703,ASIAN YOUTH CENTER,100 CLARY AVE,SAN GABRIEL,In LA County,California,91776
